"","sample.x","scientific","maxn","family","genus","species","campaignid.x","latitude.x","longitude.x","date.time","location.x","status.x","depth.x","successful.count.x","successful.length.x","method.x","unique_id","date.x","time","site.x","observer.count","sample.y","latitude.y","longitude.y","date.y","site.y","location.y","depth.y","successful.count.y","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method.y","campaignid.y","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","sample","method","campaignid","latitude","longitude","date","location","status.y","site","depth","successful.count","successful.length.y"
"635","13","Nemipteridae Pentapodus nagasakiensis",2,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7963,113.5041,NA,"Point Cloates","Fished",116,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_13",20210518,"12:08:00","outNP.1","Charlotte Aston","13",-22.7963,113.5041,20210518,"outNP.1","Point Cloates",116,"Yes",0,1,6,6,4,0.375,32,1.45,0.825577947481897,"BRUV","2021-05_PtCloates_BRUVS",3,119,100.592895507812,0.675892911401734,302.673128180718,-0.206822395324707,2.35827922821045,8.79016876220703,55.18017578125,-155.773071289062,0.625,"13","BRUV","2021-05_PtCloates_BRUVS",-22.7963,113.5041,20210518,"Point Cloates","Fished","outNP.1",116,"Yes","Yes"
"636","14","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7413,113.4991,NA,"Point Cloates","Fished",179,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_14",20210519,"08:48:00","outNP.2","Gabby Cummins","14",-22.7413,113.4991,20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,"BRUV","2021-05_PtCloates_BRUVS",0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"14","BRUV","2021-05_PtCloates_BRUVS",-22.7413,113.4991,20210519,"Point Cloates","Fished","outNP.2",179,"Yes","Yes"
"637","15","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7461,113.5138,NA,"Point Cloates","Fished",130,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_15",20210518,"12:40:00","outNP.3","Charlotte Aston","15",-22.7461,113.5138,20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,"BRUV","2021-05_PtCloates_BRUVS",0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"15","BRUV","2021-05_PtCloates_BRUVS",-22.7461,113.5138,20210518,"Point Cloates","Fished","outNP.3",130,"Yes","Yes"
"638","16","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7812,113.5115,NA,"Point Cloates","Fished",111,"Yes","No","BRUV","2021-05_PtCloates_BRUVS_16",20210518,"12:24:00","outNP.4","Gabby Cummins","16",-22.7812,113.5115,20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,"BRUV","2021-05_PtCloates_BRUVS",0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"16","BRUV","2021-05_PtCloates_BRUVS",-22.7812,113.5115,20210518,"Point Cloates","Fished","outNP.4",111,"Yes","No"
"639","17","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7757,113.5195,NA,"Point Cloates","Fished",104,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_17",20210518,"12:28:00","outNP.5","Charlotte Aston","17",-22.7757,113.5195,20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,"BRUV","2021-05_PtCloates_BRUVS",0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"17","BRUV","2021-05_PtCloates_BRUVS",-22.7757,113.5195,20210518,"Point Cloates","Fished","outNP.5",104,"Yes","Yes"
"640","18","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7311,113.4913,NA,"Point Cloates","Fished",204,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_18",20210519,"08:40:00","outNP.6","Gabby Cummins","18",-22.7311,113.4913,20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"18","BRUV","2021-05_PtCloates_BRUVS",-22.7311,113.4913,20210519,"Point Cloates","Fished","outNP.6",204,"Yes","Yes"
"641","19","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7437,113.484,NA,"Point Cloates","Fished",206,"Yes",NA,"BRUV","2021-05_PtCloates_BRUVS_19",20210519,"08:53:00","outNP.7","Gabby Cummins","19",-22.7437,113.484,20210519,"outNP.7","Point Cloates",206,"Yes",0,0,0,0,0,1,29,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,137,218.678771972656,1.43331296213797,292.820467544156,-0.856243133544922,5.10337066650391,17.0652008056641,-4.9619607925415,-213.716812133789,0,"19","BRUV","2021-05_PtCloates_BRUVS",-22.7437,113.484,20210519,"Point Cloates","Fished","outNP.7",206,"Yes",NA
"642","2","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7108,113.5386,NA,"Point Cloates","No-take",104,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_2",20210518,"14:46:00","inNP.2","Charlotte Aston","2",-22.7108,113.5386,20210518,"inNP.2","Point Cloates",104,"Yes",0,3,1,6,0,0.6,25,0.842105263157895,0.688247201611685,"BRUV","2021-05_PtCloates_BRUVS",0,124,101.881301879883,0.653816850949521,285.148051666545,-1.136887550354,2.39783382415771,8.44195556640625,6.52523565292358,-108.406539916992,0.4,"2","BRUV","2021-05_PtCloates_BRUVS",-22.7108,113.5386,20210518,"Point Cloates","No-take","inNP.2",104,"Yes","Yes"
"643","21","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7563,113.5189,NA,"Point Cloates","Fished",112,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_21",20210518,"12:36:00","outNP.9","Gabby Cummins","21",-22.7563,113.5189,20210518,"outNP.9","Point Cloates",112,"Yes",0,0,4,6,3,0.409090909090909,22,1.28571428571429,0.643650304346789,"BRUV","2021-05_PtCloates_BRUVS",0,122,104.174667358398,0.669259463198617,265.703957485524,0.786273002624512,2.48856639862061,6.78323364257812,34.4366340637207,-138.611297607422,0.590909090909091,"21","BRUV","2021-05_PtCloates_BRUVS",-22.7563,113.5189,20210518,"Point Cloates","Fished","outNP.9",112,"Yes","Yes"
"644","22","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7812,113.4964,NA,"Point Cloates","Fished",138,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_22",20210518,"12:19:00","outNP.10","Charlotte Aston","22",-22.7812,113.4964,20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,"BRUV","2021-05_PtCloates_BRUVS",0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"22","BRUV","2021-05_PtCloates_BRUVS",-22.7812,113.4964,20210518,"Point Cloates","Fished","outNP.10",138,"Yes","Yes"
"645","23","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7362,113.4887,NA,"Point Cloates","Fished",204,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_23",20210519,"08:42:00","outNP.11","Gabby Cummins","23",-22.7362,113.4887,20210519,"outNP.11","Point Cloates",204,"Yes",0,0,0,0,0,1,27,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,135,215.400665283203,1.39569716220322,295.045920823451,-0.722082138061523,5.01302909851074,17.0318298339844,-10.1513376235962,-205.249328613281,0,"23","BRUV","2021-05_PtCloates_BRUVS",-22.7362,113.4887,20210519,"Point Cloates","Fished","outNP.11",204,"Yes","Yes"
"646","25","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7937,113.4939,NA,"Point Cloates","Fished",135,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_25",20210518,"12:11:00","outNP.13","Charlotte Aston","25",-22.7937,113.4939,20210518,"outNP.13","Point Cloates",135,"Yes",0,2,1,1,2,0.8,30,0.684210526315789,0.582392725357819,"BRUV","2021-05_PtCloates_BRUVS",0,116,117.209838867188,2.06941929815224,308.269655442042,1.12930774688721,6.9832067489624,26.7004852294922,57.4214019775391,-174.631240844727,0.2,"25","BRUV","2021-05_PtCloates_BRUVS",-22.7937,113.4939,20210518,"Point Cloates","Fished","outNP.13",135,"Yes","Yes"
"647","26","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7537,113.4763,NA,"Point Cloates","Fished",209,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_26",20210519,"08:59:00","outNP.14","Gabby Cummins","26",-22.7537,113.4763,20210519,"outNP.14","Point Cloates",209,"Yes",0,0,0,0,0,1,10,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,138,225.371047973633,1.29915147265402,290.276132043281,-0.999485015869141,4.62484741210938,15.5023040771484,1.38904750347137,-226.760101318359,0,"26","BRUV","2021-05_PtCloates_BRUVS",-22.7537,113.4763,20210519,"Point Cloates","Fished","outNP.14",209,"Yes","Yes"
"648","27","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7027,113.556,NA,"Point Cloates","No-take",77.8,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_27",20210518,"15:06:00",NA,"Gabby Cummins","27",-22.7027,113.556,20210518,NA,"Point Cloates",77.8,"Yes",0,1,4,12,2,0.321428571428571,28,1.33333333333333,0.795822425754221,"BRUV","2021-05_PtCloates_BRUVS",0,128,72.7689208984375,0.646030277655552,275.140179084971,0.446352005004883,2.26729393005371,6.61912536621094,5.50949001312256,-78.2784118652344,0.678571428571429,"27","BRUV","2021-05_PtCloates_BRUVS",-22.7027,113.556,20210518,"Point Cloates","No-take",NA,77.8,"Yes","Yes"
"649","3","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7087,113.5263,NA,"Point Cloates","No-take",129,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_3",20210518,"14:51:00","inNP.3","Charlotte Aston","3",-22.7087,113.5263,20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,0.260869565217391,23,1.4375,0.51234753829798,"BRUV","2021-05_PtCloates_BRUVS",0,125,122.73503112793,2.02439225637389,287.694847289184,0.593099594116211,7.24416160583496,23.3813705444336,10.7041797637939,-133.439208984375,0.739130434782609,"3","BRUV","2021-05_PtCloates_BRUVS",-22.7087,113.5263,20210518,"Point Cloates","No-take","inNP.3",129,"Yes","Yes"
"650","4","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6937,113.5413,NA,"Point Cloates","No-take",110,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_4",20210518,"15:00:00","inNP.4","Charlotte Aston","4",-22.6937,113.5413,20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,0.32,25,1.11111111111111,0.676399541594523,"BRUV","2021-05_PtCloates_BRUVS",0,127,102.523025512695,0.612119031765092,279.291264197508,1.39039516448975,2.60171031951904,9.39992523193359,5.52173852920532,-108.044761657715,0.68,"4","BRUV","2021-05_PtCloates_BRUVS",-22.6937,113.5413,20210518,"Point Cloates","No-take","inNP.4",110,"Yes","Yes"
"651","5","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6837,113.5139,NA,"Point Cloates","No-take",206,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_5",20210519,"07:59:00","inNP.5","Gabby Cummins","5",-22.6837,113.5139,20210519,"inNP.5","Point Cloates",206,"Yes",0,0,0,0,0,1,29,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,132,211.307037353516,1.13125556796184,292.191096289216,-0.229791641235352,4.02062797546387,13.6623687744141,-39.0077896118164,-172.299255371094,0,"5","BRUV","2021-05_PtCloates_BRUVS",-22.6837,113.5139,20210519,"Point Cloates","No-take","inNP.5",206,"Yes","Yes"
"652","6","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.721,113.5465,NA,"Point Cloates","No-take",88.5,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_6",20210518,"14:41:00","inNP.6","Charlotte Aston","6",-22.721,113.5465,20210518,"inNP.6","Point Cloates",88.5,"Yes",0,0,0,2,0,0.931034482758621,29,0.125,0.337831962346088,"BRUV","2021-05_PtCloates_BRUVS",0,123,83.6816864013672,0.846762057257621,280.184942397218,0.118599891662598,2.94742107391357,8.92683410644531,10.0521030426025,-93.7337875366211,0.0689655172413793,"6","BRUV","2021-05_PtCloates_BRUVS",-22.721,113.5465,20210518,"Point Cloates","No-take","inNP.6",88.5,"Yes","Yes"
"653","7","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7287,113.5365,NA,"Point Cloates","No-take",100,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_7",20210518,"12:57:00","inNP.7","Charlotte Aston","7",-22.7287,113.5365,20210518,"inNP.7","Point Cloates",100,"Yes",0,0,3,0,0,0.914285714285714,35,0.15,0.366347548532523,"BRUV","2021-05_PtCloates_BRUVS",0,118,98.3138732910156,1.17539514260769,282.524576671818,-0.208885192871094,4.19280052185059,12.9866485595703,12.1841287612915,-110.498001098633,0.0857142857142857,"7","BRUV","2021-05_PtCloates_BRUVS",-22.7287,113.5365,20210518,"Point Cloates","No-take","inNP.7",100,"Yes","Yes"
"654","8","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6884,113.5563,NA,"Point Cloates","No-take",89.3,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_8",20210518,"15:12:00","inNP.8","Charlotte Aston","8",-22.6884,113.5563,20210518,"inNP.8","Point Cloates",89.3,"Yes",0,2,0,0,0,0.935483870967742,31,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,129,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0645161290322581,"8","BRUV","2021-05_PtCloates_BRUVS",-22.6884,113.5563,20210518,"Point Cloates","No-take","inNP.8",89.3,"Yes","Yes"
"655","9","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6962,113.5064,NA,"Point Cloates","No-take",207,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_9",20210519,"08:27:00","inNP.9","Gabby Cummins","9",-22.6962,113.5064,20210519,"inNP.9","Point Cloates",207,"Yes",0,0,0,0,0,1,27,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,133,214.217681884766,1.06235480886115,292.103789442506,0.16740608215332,3.7837963104248,12.9250183105469,-31.7042579650879,-182.513427734375,0,"9","BRUV","2021-05_PtCloates_BRUVS",-22.6962,113.5064,20210519,"Point Cloates","No-take","inNP.9",207,"Yes","Yes"
"656","1","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7221,113.5447,NA,NA,NA,93.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_1",20220522,"10:03:24",NA,"Kaitlin McCloghry","1",-22.7221,113.5447,20220522,NA,"Point Cloates",93.9,"Yes",0,1,0,1,0,0.923076923076923,26,0.1,0.307793505625546,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,171,87.7772445678711,0.980375717186356,282.484768533181,0.0275735855102539,3.46547603607178,10.6710586547852,10.2553787231445,-98.0326232910156,0.0769230769230769,"1","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7221,113.5447,20220522,NA,NA,NA,93.9,"Yes","Yes"
"657","10","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7272,113.5424,NA,NA,NA,94.7,"No","No","BRUV","2022-05_PtCloates_stereo-BRUVS_10",20220522,"08:25:30",NA,"N/A","10",-22.7272,113.5424,20220522,NA,"Point Cloates",94.7,"No",0,2,1,0,0,0.878787878787879,33,0.16,0.374165738677394,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,166,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.121212121212121,"10","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7272,113.5424,20220522,NA,NA,NA,94.7,"No","No"
"658","11","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7274,113.5498,NA,NA,NA,81,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_11",20220522,"08:18:17",NA,"Henry Evans","11",-22.7274,113.5498,20220522,NA,"Point Cloates",81,"Yes",0,0,1,0,0,0.970588235294118,34,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,165,78.1827392578125,0.692149036295704,280.549849765808,0.139246940612793,2.46212863922119,7.33889770507812,11.0950860977173,-89.2778244018555,0.0294117647058824,"11","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7274,113.5498,20220522,NA,NA,NA,81,"Yes","Yes"
"659","12","Nemipteridae Pentapodus nagasakiensis",8,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7505,113.5476,NA,NA,NA,80.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_12",20220520,"12:11:27",NA,"Henry Evans","12",-22.7505,113.5476,20220520,NA,"Point Cloates",80.5,"Yes",0,0,1,0,2,0.885714285714286,35,0.3,0.470162345981627,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,149,75.0668716430664,0.558466322898045,288.612021114612,-0.0859193801879883,2.01473522186279,7.19339752197266,18.4341621398926,-93.5010375976562,0.114285714285714,"12","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7505,113.5476,20220520,NA,NA,NA,80.5,"Yes","Yes"
"660","13","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6872,113.5606,NA,NA,NA,82.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_13",20220526,"08:42:37",NA,"Kaitlin McCloghry","13",-22.6872,113.5606,20220526,NA,"Point Cloates",82.1,"Yes",0,0,0,0,4,0.851851851851852,27,0.3,0.656946685331786,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,201,82.351676940918,0.953738383648023,298.571897251076,0.309229850769043,3.38169384002686,11.7116546630859,-9.50237274169922,-72.8493041992188,0.148148148148148,"13","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6872,113.5606,20220526,NA,NA,NA,82.1,"Yes","Yes"
"661","14","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,NA,NA,NA,90.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_14",20220526,"08:48:10",NA,"Kaitlin McCloghry","14",-22.6876,113.5568,20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,"14","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,20220526,NA,NA,NA,90.5,"Yes","Yes"
"662","15","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,NA,NA,NA,83.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_15",20220522,"12:55:29",NA,"Kaitlin McCloghry","15",-22.6977,113.5561,20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,"BRUV","2022-05_PtCloates_stereo-BRUVS",2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,"15","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,20220522,NA,NA,NA,83.9,"Yes","Yes"
"663","16","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,NA,NA,NA,93.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_16",20220520,"14:06:11",NA,"Henry Evans","16",-22.7406,113.5395,20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,"16","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,20220520,NA,NA,NA,93.2,"Yes","Yes"
"664","17","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,NA,NA,NA,86.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_17",20220522,"12:45:32",NA,"Henry Evans","17",-22.7011,113.5532,20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,"17","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,20220522,NA,NA,NA,86.5,"Yes","Yes"
"665","18","Nemipteridae Pentapodus nagasakiensis",4,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,NA,NA,NA,91.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_18",20220522,"10:29:53",NA,"Henry Evans","18",-22.7101,113.5492,20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,"18","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,20220522,NA,NA,NA,91.5,"Yes","Yes"
"666","19","Nemipteridae Pentapodus nagasakiensis",4,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6847,113.5669,NA,NA,NA,76.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_19",20220526,"08:33:41",NA,"Kaitlin McCloghry","19",-22.6847,113.5669,20220526,NA,"Point Cloates",76.4,"Yes",0,0,0,8,4,0.2,15,2.04545454545455,0.722249971716872,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,199,77.4970245361328,0.816066506872064,288.694631521419,-0.257102012634277,2.9084939956665,9.40003204345703,-12.7618026733398,-64.735221862793,0.8,"19","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6847,113.5669,20220526,NA,NA,NA,76.4,"Yes","Yes"
"667","2","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6957,113.5628,NA,NA,NA,77.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_2",20220522,"14:16:25",NA,"Kaitlin McCloghry","2",-22.6957,113.5628,20220522,NA,"Point Cloates",77.3,"Yes",0,1,3,15,8,0.147058823529412,34,1.83333333333333,1.00722031037067,"BRUV","2022-05_PtCloates_stereo-BRUVS",2,187,67.980712890625,0.796096269944877,314.984185006506,0.803544044494629,2.82290744781494,10.3411254882812,-1.39559125900269,-66.5851211547852,0.852941176470588,"2","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6957,113.5628,20220522,NA,NA,NA,77.3,"Yes","Yes"
