"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"632","42","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,"BRUV","2022-05_PtCloates_stereo-BRUVS_42",0,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA,NA
"633","42","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7887,113.4764,"BOSS","2021-05_PtCloates_BOSS_42",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.18","Point Cloates",184,"Yes",0,0,0,0,0,1,47,0.025,0.158113883008419,0,30,154.185516357422,1.83752011000739,302.070290496111,1.31017112731934,6.32818031311035,22.9294281005859,57.1457633972168,-211.331283569336,0,NA,NA
"634","42","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,"BRUV","2022-05_PtCloates_stereo-BRUVS_42",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA,NA
"635","42","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7887,113.4764,"BOSS","2021-05_PtCloates_BOSS_42",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.18","Point Cloates",184,"Yes",0,0,0,0,0,1,47,0.025,0.158113883008419,0,30,154.185516357422,1.83752011000739,302.070290496111,1.31017112731934,6.32818031311035,22.9294281005859,57.1457633972168,-211.331283569336,0,NA,NA
"636","42","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,"BRUV","2022-05_PtCloates_stereo-BRUVS_42",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA,NA
"637","43","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7587,113.4991,"BOSS","2021-05_PtCloates_BOSS_43",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.19","Point Cloates",160,"Yes",0,0,0,0,0,1,60,0,0,0,31,141.003021240234,1.6174531521841,298.273256171516,0.0456924438476562,5.76981353759766,20.4479522705078,35.4046745300293,-176.407699584961,0,NA,NA
"638","43","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,"BRUV","2022-05_PtCloates_stereo-BRUVS_43",7,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA,NA
"639","43","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7587,113.4991,"BOSS","2021-05_PtCloates_BOSS_43",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.19","Point Cloates",160,"Yes",0,0,0,0,0,1,60,0,0,0,31,141.003021240234,1.6174531521841,298.273256171516,0.0456924438476562,5.76981353759766,20.4479522705078,35.4046745300293,-176.407699584961,0,NA,NA
"640","43","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,"BRUV","2022-05_PtCloates_stereo-BRUVS_43",1,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA,NA
"641","43","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7587,113.4991,"BOSS","2021-05_PtCloates_BOSS_43",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.19","Point Cloates",160,"Yes",0,0,0,0,0,1,60,0,0,0,31,141.003021240234,1.6174531521841,298.273256171516,0.0456924438476562,5.76981353759766,20.4479522705078,35.4046745300293,-176.407699584961,0,NA,NA
"642","43","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,"BRUV","2022-05_PtCloates_stereo-BRUVS_43",15,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA,NA
"643","43","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7587,113.4991,"BOSS","2021-05_PtCloates_BOSS_43",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.19","Point Cloates",160,"Yes",0,0,0,0,0,1,60,0,0,0,31,141.003021240234,1.6174531521841,298.273256171516,0.0456924438476562,5.76981353759766,20.4479522705078,35.4046745300293,-176.407699584961,0,NA,NA
"644","43","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,"BRUV","2022-05_PtCloates_stereo-BRUVS_43",2,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA,NA
"645","44","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7912,113.5064,"BOSS","2021-05_PtCloates_BOSS_44",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.20","Point Cloates",114,"Yes",0,0,6,4,14,0.510204081632653,49,1.08571428571429,0.445330582523918,0,32,101.214881896973,0.583269195832612,281.467028943584,-0.873313903808594,2.20547676086426,6.37101745605469,51.8502960205078,-153.065170288086,0.489795918367347,NA,NA
"646","44","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_44",1,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA,NA
"647","44","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7912,113.5064,"BOSS","2021-05_PtCloates_BOSS_44",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.20","Point Cloates",114,"Yes",0,0,6,4,14,0.510204081632653,49,1.08571428571429,0.445330582523918,0,32,101.214881896973,0.583269195832612,281.467028943584,-0.873313903808594,2.20547676086426,6.37101745605469,51.8502960205078,-153.065170288086,0.489795918367347,NA,NA
"648","44","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_44",0,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA,NA
"649","44","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7912,113.5064,"BOSS","2021-05_PtCloates_BOSS_44",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.20","Point Cloates",114,"Yes",0,0,6,4,14,0.510204081632653,49,1.08571428571429,0.445330582523918,0,32,101.214881896973,0.583269195832612,281.467028943584,-0.873313903808594,2.20547676086426,6.37101745605469,51.8502960205078,-153.065170288086,0.489795918367347,NA,NA
"650","44","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_44",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA,NA
"651","44","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7912,113.5064,"BOSS","2021-05_PtCloates_BOSS_44",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.20","Point Cloates",114,"Yes",0,0,6,4,14,0.510204081632653,49,1.08571428571429,0.445330582523918,0,32,101.214881896973,0.583269195832612,281.467028943584,-0.873313903808594,2.20547676086426,6.37101745605469,51.8502960205078,-153.065170288086,0.489795918367347,NA,NA
"652","44","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_44",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA,NA
"653","45","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7512,113.4889,"BOSS","2021-05_PtCloates_BOSS_45",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.21","Point Cloates",191,"Yes",0,0,0,0,0,1,50,0,0,0,33,190.010101318359,2.32278200119123,297.625687296093,-0.348501205444336,8.2264461517334,28.8202056884766,9.8001537322998,-199.810256958008,0,NA,NA
"654","45","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,"BRUV","2022-05_PtCloates_stereo-BRUVS_45",0,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA,NA
"655","45","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7512,113.4889,"BOSS","2021-05_PtCloates_BOSS_45",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.21","Point Cloates",191,"Yes",0,0,0,0,0,1,50,0,0,0,33,190.010101318359,2.32278200119123,297.625687296093,-0.348501205444336,8.2264461517334,28.8202056884766,9.8001537322998,-199.810256958008,0,NA,NA
"656","45","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,"BRUV","2022-05_PtCloates_stereo-BRUVS_45",4,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA,NA
"657","45","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7512,113.4889,"BOSS","2021-05_PtCloates_BOSS_45",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.21","Point Cloates",191,"Yes",0,0,0,0,0,1,50,0,0,0,33,190.010101318359,2.32278200119123,297.625687296093,-0.348501205444336,8.2264461517334,28.8202056884766,9.8001537322998,-199.810256958008,0,NA,NA
"658","45","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,"BRUV","2022-05_PtCloates_stereo-BRUVS_45",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA,NA
"659","45","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7512,113.4889,"BOSS","2021-05_PtCloates_BOSS_45",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.21","Point Cloates",191,"Yes",0,0,0,0,0,1,50,0,0,0,33,190.010101318359,2.32278200119123,297.625687296093,-0.348501205444336,8.2264461517334,28.8202056884766,9.8001537322998,-199.810256958008,0,NA,NA
"660","45","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,"BRUV","2022-05_PtCloates_stereo-BRUVS_45",3,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA,NA
"661","46","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7463,113.5214,"BOSS","2021-05_PtCloates_BOSS_46",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"outNP.22","Point Cloates",113,"Yes",0,0,2,3,7,0.720930232558139,43,0.6875,0.535061045658012,0,34,107.310768127441,1.02657547482616,284.540461940355,-0.140668869018555,3.67544364929199,10.7810211181641,28.2339496612549,-135.544723510742,0.27906976744186,NA,NA
"662","46","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,"BRUV","2022-05_PtCloates_stereo-BRUVS_46",2,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA,NA
"663","46","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7463,113.5214,"BOSS","2021-05_PtCloates_BOSS_46",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"outNP.22","Point Cloates",113,"Yes",0,0,2,3,7,0.720930232558139,43,0.6875,0.535061045658012,0,34,107.310768127441,1.02657547482616,284.540461940355,-0.140668869018555,3.67544364929199,10.7810211181641,28.2339496612549,-135.544723510742,0.27906976744186,NA,NA
"664","46","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,"BRUV","2022-05_PtCloates_stereo-BRUVS_46",2,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA,NA
"665","46","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7463,113.5214,"BOSS","2021-05_PtCloates_BOSS_46",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"outNP.22","Point Cloates",113,"Yes",0,0,2,3,7,0.720930232558139,43,0.6875,0.535061045658012,0,34,107.310768127441,1.02657547482616,284.540461940355,-0.140668869018555,3.67544364929199,10.7810211181641,28.2339496612549,-135.544723510742,0.27906976744186,NA,NA
"666","46","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,"BRUV","2022-05_PtCloates_stereo-BRUVS_46",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA,NA
"667","46","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7463,113.5214,"BOSS","2021-05_PtCloates_BOSS_46",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"outNP.22","Point Cloates",113,"Yes",0,0,2,3,7,0.720930232558139,43,0.6875,0.535061045658012,0,34,107.310768127441,1.02657547482616,284.540461940355,-0.140668869018555,3.67544364929199,10.7810211181641,28.2339496612549,-135.544723510742,0.27906976744186,NA,NA
"668","46","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,"BRUV","2022-05_PtCloates_stereo-BRUVS_46",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA,NA
"669","47","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7637,113.4839,"BOSS","2021-05_PtCloates_BOSS_47",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.23","Point Cloates",190,"Yes",0,0,0,0,0,1,50,0,0,0,35,181.39599609375,2.40874694912638,298.274228743572,0.0472240447998047,8.51714515686035,29.9535369873047,24.7048683166504,-206.100860595703,0,NA,NA
"670","47","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,"BRUV","2022-05_PtCloates_stereo-BRUVS_47",1,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA,NA
"671","47","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7637,113.4839,"BOSS","2021-05_PtCloates_BOSS_47",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.23","Point Cloates",190,"Yes",0,0,0,0,0,1,50,0,0,0,35,181.39599609375,2.40874694912638,298.274228743572,0.0472240447998047,8.51714515686035,29.9535369873047,24.7048683166504,-206.100860595703,0,NA,NA
"672","47","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,"BRUV","2022-05_PtCloates_stereo-BRUVS_47",3,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA,NA
"673","47","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7637,113.4839,"BOSS","2021-05_PtCloates_BOSS_47",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.23","Point Cloates",190,"Yes",0,0,0,0,0,1,50,0,0,0,35,181.39599609375,2.40874694912638,298.274228743572,0.0472240447998047,8.51714515686035,29.9535369873047,24.7048683166504,-206.100860595703,0,NA,NA
"674","47","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,"BRUV","2022-05_PtCloates_stereo-BRUVS_47",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA,NA
"675","47","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7637,113.4839,"BOSS","2021-05_PtCloates_BOSS_47",1,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.23","Point Cloates",190,"Yes",0,0,0,0,0,1,50,0,0,0,35,181.39599609375,2.40874694912638,298.274228743572,0.0472240447998047,8.51714515686035,29.9535369873047,24.7048683166504,-206.100860595703,0,NA,NA
"676","47","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,"BRUV","2022-05_PtCloates_stereo-BRUVS_47",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA,NA
"677","48","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7712,113.4688,"BOSS","2021-05_PtCloates_BOSS_48",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.24","Point Cloates",208,"Yes",0,0,0,0,0,1,58,0,0,0,36,222.682495117188,1.92249074670292,295.525275402299,-0.98309326171875,6.84294509887695,23.2386016845703,13.2761211395264,-235.958618164062,0,NA,NA
"678","48","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.696,113.5596,"BRUV","2022-05_PtCloates_stereo-BRUVS_48",3,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,NA,NA
"679","48","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7712,113.4688,"BOSS","2021-05_PtCloates_BOSS_48",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.24","Point Cloates",208,"Yes",0,0,0,0,0,1,58,0,0,0,36,222.682495117188,1.92249074670292,295.525275402299,-0.98309326171875,6.84294509887695,23.2386016845703,13.2761211395264,-235.958618164062,0,NA,NA
"680","48","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.696,113.5596,"BRUV","2022-05_PtCloates_stereo-BRUVS_48",1,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,NA,NA
"681","48","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7712,113.4688,"BOSS","2021-05_PtCloates_BOSS_48",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.24","Point Cloates",208,"Yes",0,0,0,0,0,1,58,0,0,0,36,222.682495117188,1.92249074670292,295.525275402299,-0.98309326171875,6.84294509887695,23.2386016845703,13.2761211395264,-235.958618164062,0,NA,NA
"682","48","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.696,113.5596,"BRUV","2022-05_PtCloates_stereo-BRUVS_48",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,NA,NA
